Job_ID,Job_Text,Sentences
9302079137,,"The ideal candidate will have excellent communication skills, strong project management abilities, and the ability to thrive in a fast-paced environment."
9302079137,,"As the Web Coordinator, you will be responsible for coordinating projects with our web vendors and clients to ensure timely and successful completion."
9302079137,,This role will primarily involve working behind the scenes but may require some client-facing interactions.
9302079137,,"Key Responsibilities: - Coordinate web projects with vendors and clients to ensure timely delivery and quality results - Act as the main point of contact for all web-related inquiries from both internal teams and external clients - Collaborate with designers, developers, and other team members to develop project plans and timelines - Monitor project progress and provide regular updates to stakeholders - Identify potential issues or roadblocks and proactively work towards finding solutions - Assist in testing and troubleshooting website functionality on various CMS platforms - Stay up-to-date on industry trends, new technologies, and best practices related to web development - Continuously learn new web skills and apply them to optimize website performance - Managing reimbursements and web expenses Qualifications: - Training in marketing, computer science, or a related field preferred - 1+ years of experience in web coordination or project management roles - Experience working with content management systems (CMS) such as WordPress, Drupal, or Joomla - Strong organizational skills with the ability to multitask and prioritize competing deadlines - Excellent communication skills (written and verbal) - Detail-oriented with a high level of accuracy - Proficient in Google Join our growing team at Siarza Social Digital!"
9302079137,,"We offer competitive salaries, benefits packages, continuous learning opportunities, and a fun work environment."
9302079137,,"If you are passionate about web development and possess strong project management skills, we want to hear from you!"
9302079137,,Apply now to become our next Web Coordinator.
9310462466,"Fully Licensed Child & Teen Mental Health Therapist Benefits:  Competitive salary Dental insurance Flexible schedule Free food & snacks Health insurance Paid time off Training & development Vision insurance  **Must be willing to see patients ages 7+, as well as couples and families!***  We vow to be really and truly different from other mental health providers. We are committed to transforming the culture of mental health by breaking the stigmas that surround it and providing innovative mental health services that fill the gaps in our community.  As an Outpatient Therapist at Ellie Mental Health’s locally owned and operated clinic in Clinton Township, you'll share our vision for improving and expanding access to quality mental health care and thrive in an environment driven by our core values of authenticity, humor, compassion, creativity, acceptance, and determination.  Our clinics are structured to remove many of the obstacles that get in the way of providing world-class mental health services. Ellie makes the clinician’s experience a priority by offering excellent compensation, benefits, training, flexible scheduling (FT/PT), CEU’s, and an incredibly inclusive environment. Additionally, Ellie provides centralized administrative support, technology, referral support, scheduling, client/therapist matching, and more!  We offer a variety of innovative and exciting approaches and are strongly committed to practicing culturally responsive and respectful therapies. We are dedicated to being allies and advocates for those who have too often experienced otherwise in their lives. We provide the therapy either in our cozy, beautiful clinic or through a video visit.  Responsibilities include:  Evaluate mental health diagnoses, create, implement and maintain treatment plans and complete ongoing documentation Provide excellent customer service for clients and collaborate with a dynamic team to further the mission of filling gaps in your community Utilize creativity in interventions to help clients achieve and exceed goals Review & sign clinical documentation  Required Qualifications and Skills:  Master’s degree in one of the behavioral sciences or related fields from an accredited college or university Experience with completing DAs, treatment plans and clinical case notes Passion for topics such as, but not limited to: eye movement desensitization and reprocessing (EMDR) therapy, Dialectical Behavior Therapy (DBT), cognitive behavioral therapy (CBT), BIPOC population, humanistic therapy, gender identity and sexual orientation, play therapy, art therapy, musical therapy, social work, Adlerian therapy, PTSD, group therapy, couples therapy, psychotherapy Ability to demonstrate and model stable, appropriate boundaries with clients Proficient in the use of Office 365 and EHR systems (Valant experience a plus!) Fully Licensed Clinicians will ideally be credentialed with insurance panels ***Experience with children ages 7-12 a plus!!!*** What else you should know: This position is located at our clinic in Clinton Township  This position will be under the general direction of the Clinical Director Must maintain a minimum caseload of 25+ client visits per week Must be willing to work with children and teens and families We offer support and training! Regular 1:1s with the clinical director, monthly team meetings, and professional development are included! We take all major insurance Limited License Supervision included with employment. Professionally interior-designed offices · Learn more about our amazing company at locations/clinton-township-mi/ Compensation (base plus fee split) $60,000 - $90,000+ based on experience and caseload.  Flexible work from home options available.","Fully Licensed Child & Teen Mental Health Therapist Benefits: Competitive salary Dental insurance Flexible schedule Free food & snacks Health insurance Paid time off Training & development Vision insurance **Must be willing to see patients ages 7+, as well as couples and families!***"
9310462466,,We vow to be really and truly different from other mental health providers.
9310462466,,We are committed to transforming the culture of mental health by breaking the stigmas that surround it and providing innovative mental health services that fill the gaps in our community.
9310462466,,"As an Outpatient Therapist at Ellie Mental Health’s locally owned and operated clinic in Clinton Township, you'll share our vision for improving and expanding access to quality mental health care and thrive in an environment driven by our core values of authenticity, humor, compassion, creativity, acceptance, and determination."
9310462466,,Our clinics are structured to remove many of the obstacles that get in the way of providing world-class mental health services.
9310462466,,"Ellie makes the clinician’s experience a priority by offering excellent compensation, benefits, training, flexible scheduling (FT/PT), CEU’s, and an incredibly inclusive environment."
9310462466,,"Additionally, Ellie provides centralized administrative support, technology, referral support, scheduling, client/therapist matching, and more!"
9310462466,,We offer a variety of innovative and exciting approaches and are strongly committed to practicing culturally responsive and respectful therapies.
9310462466,,We are dedicated to being allies and advocates for those who have too often experienced otherwise in their lives.
9310462466,,"We provide the therapy either in our cozy, beautiful clinic or through a video visit."
9310462466,,"Responsibilities include: Evaluate mental health diagnoses, create, implement and maintain treatment plans and complete ongoing documentation Provide excellent customer service for clients and collaborate with a dynamic team to further the mission of filling gaps in your community Utilize creativity in interventions to help clients achieve and exceed goals Review & sign clinical documentation Required Qualifications and Skills: Master’s degree in one of the behavioral sciences or related fields from an accredited college or university Experience with completing DAs, treatment plans and clinical case notes Passion for topics such as, but not limited to: eye movement desensitization and reprocessing (EMDR) therapy, Dialectical Behavior Therapy (DBT), cognitive behavioral therapy (CBT), BIPOC population, humanistic therapy, gender identity and sexual orientation, play therapy, art therapy, musical therapy, social work, Adlerian therapy, PTSD, group therapy, couples therapy, psychotherapy Ability to demonstrate and model stable, appropriate boundaries with clients Proficient in the use of Office 365 and EHR systems (Valant experience a plus!)"
9310462466,,Fully Licensed Clinicians will ideally be credentialed with insurance panels ***Experience with children ages 7-12 a plus!!!***
9310462466,,What else you should know: This position is located at our clinic in Clinton Township This position will be under the general direction of the Clinical Director Must maintain a minimum caseload of 25+ client visits per week Must be willing to work with children and teens and families We offer support and training!
9310462466,,"Regular 1:1s with the clinical director, monthly team meetings, and professional development are included!"
9310462466,,We take all major insurance Limited License Supervision included with employment.
9310462466,,"Professionally interior-designed offices · Learn more about our amazing company at locations/clinton-township-mi/ Compensation (base plus fee split) $60,000 - $90,000+ based on experience and caseload."
9310462466,,Flexible work from home options available.
9312519669,"Senior Merchant, NA Mens/Womens/Kids Sport - Apparel & Footwear Rejoignez l'équipe NIKE, Inc.  Loin de se contenter d'équiper les plus grands athlètes mondiaux, NIKE, Inc. explore les potentiels, abolit les frontières et repousse les limites du possible. L'entreprise recherche des personnes capables d'évoluer, de réfléchir, de rêver et de créer. L'épanouissement de sa culture repose sur son ouverture à la diversité et sur sa façon d'encourager l'imagination. La marque a besoin de personnes talentueuses, de leaders et de visionnaires. Chez NIKE, Inc., chacun contribue, par ses compétences et sa passion, à jouer un match difficile en constante évolution.  Le client est l'alpha et l'oméga des spécialistes du merchandising de NIKE, Inc. Cette équipe comprend les besoins des clients et prend en compte la capacité du marché pour créer le bon mix produit dans chaque région du monde. Des magasins à la vente ligne, cette équipe aide à mettre en pratique les notions de catégories saisonnières. L'équipe de Merchandising dispose de la capacité unique à voir au-delà des tendances du moment pour identifier celles à venir, et délivrer le bon produit au bon endroit, au bon moment et au bon prix.  Who we are looking for  This job posting is for the 3 roles below:  Senior Merchant, NA Kids Sport Merchandising - Footwear Senior Merchant, NA Womens Sport Merchandising - Apparel Senior Merchant, NA Mens Sport Merchandising - Golf & Tennis Apparel  For Nike merchants, everything begins and ends with the consumer! We are looking for a consumerist with an affinity for product who enjoys the energy of moving at the pace of retail and our consumer. A successful Senior Merchant will contribute to an inclusive, positive, and progressive team dynamic. At Nike, it’s about each person bringing skills and passion to a challenging and constantly evolving game.  This candidate should possess an understanding of the Nike consumer and marketplace landscapes. The candidate should possess proven retail acumen and analytical skills, and an understanding of retail environments.  At times working autonomously and with agility, this role is responsible for driving the consumer product offering across the different merchandising dimensions. They will also influence the product offering End to End (from insights to adoption) as well as focusing on multi-season management of Nike’s most innovative franchises!  What you will work on  You will build consumer-centric assortment plans with an understanding of the full marketplace, blending fact-based and intuitive inputs. You will participate in seasonal reviews & assortment building in partnership with marketplace account-focused merchants.  You will balance multiple seasons. Your insights will contribute to future season plans and adoption by supporting Gender Merchandising Leadership and upstream partnership within Global Merchandising. You will manage your areas of assortment planning in depth during the seasonal process and gather consumer trends and marketplace insights from in-market seasons.  Who you will work with  You will work closely with fellow merchants and cross-functional teams within global and geo merchandising; Planning, Allocation, and Brand Marketing. We also work with finance, operations and the insights/analytics teams; relying on business reporting for your area which includes quantitative and qualitative metrics on sales, inventory and consumer behaviors.  What you bring  Bachelor's degree or higher or equivalent combination of education, experience, or training 4+ years experience in Footwear, Apparel, Equipment, or relevant consumer product merchandising, product creation and/or retail in a vertical, multi-brand or digital environment Strong command of common retail and/or digital metrics such as sell-through, margin, full price realization, weeks of supply, etc. Proven ability to translate consumer, sales, trend, and marketplace insights into in-season and long-term breakthrough strategies Preparing seasonal tools to equip your marketplace partners with an understanding of seasonal priorities. Experience developing strong working relationships with teammates and cross-functional partners Great teammate and contributor, with an attitude and excitement to learn new things Strong communication skills and comfort navigating a cross-functional matrix with an emphasis on influencing skills Attention to detail, understanding the importance of consistency MYNEXT: Be Empowered to Grow within Nike and Create the Future  We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request accommodation.  NIKE, Inc. est une entreprise en pleine croissance cherchant à intégrer à son équipe des personnes capables de se développer avec elle. Nike offre un généreux programme de rémunération globale, un environnement de travail décontracté, une culture variée et inclusive et une atmosphère dynamique propice au développement professionnel. Quels que soient le site ou le poste, les employés de Nike partagent tous la même mission stimulante : apporter inspiration et innovation aux athlètes* du monde entier.  NIKE, Inc. s'engage à embaucher un personnel diversifié. Les candidats qualifiés seront considérés sans tenir compte de leur origine, couleur de peau, religion, sexe, nationalité, âge, orientation sexuelle, identité de genre, expression de genre, statut de vétéran ou handicap.","Senior Merchant, NA Mens/Womens/Kids Sport - Apparel & Footwear Rejoignez l'équipe NIKE, Inc. Loin de se contenter d'équiper les plus grands athlètes mondiaux, NIKE, Inc. explore les potentiels, abolit les frontières et repousse les limites du possible."
9312519669,,"L'entreprise recherche des personnes capables d'évoluer, de réfléchir, de rêver et de créer."
9312519669,,L'épanouissement de sa culture repose sur son ouverture à la diversité et sur sa façon d'encourager l'imagination.
9312519669,,"La marque a besoin de personnes talentueuses, de leaders et de visionnaires."
9312519669,,"Chez NIKE, Inc., chacun contribue, par ses compétences et sa passion, à jouer un match difficile en constante évolution."
9312519669,,"Le client est l'alpha et l'oméga des spécialistes du merchandising de NIKE, Inc. Cette équipe comprend les besoins des clients et prend en compte la capacité du marché pour créer le bon mix produit dans chaque région du monde."
9312519669,,"Des magasins à la vente ligne, cette équipe aide à mettre en pratique les notions de catégories saisonnières."
9312519669,,"L'équipe de Merchandising dispose de la capacité unique à voir au-delà des tendances du moment pour identifier celles à venir, et délivrer le bon produit au bon endroit, au bon moment et au bon prix."
9312519669,,"Who we are looking for This job posting is for the 3 roles below: Senior Merchant, NA Kids Sport Merchandising - Footwear Senior Merchant, NA Womens Sport Merchandising - Apparel Senior Merchant, NA Mens Sport Merchandising - Golf & Tennis Apparel For Nike merchants, everything begins and ends with the consumer!"
9312519669,,We are looking for a consumerist with an affinity for product who enjoys the energy of moving at the pace of retail and our consumer.
9312519669,,"A successful Senior Merchant will contribute to an inclusive, positive, and progressive team dynamic."
9312519669,,"At Nike, it’s about each person bringing skills and passion to a challenging and constantly evolving game."
9312519669,,This candidate should possess an understanding of the Nike consumer and marketplace landscapes.
9312519669,,"The candidate should possess proven retail acumen and analytical skills, and an understanding of retail environments."
9312519669,,"At times working autonomously and with agility, this role is responsible for driving the consumer product offering across the different merchandising dimensions."
9312519669,,They will also influence the product offering End to End (from insights to adoption) as well as focusing on multi-season management of Nike’s most innovative franchises!
9312519669,,"What you will work on You will build consumer-centric assortment plans with an understanding of the full marketplace, blending fact-based and intuitive inputs."
9312519669,,You will participate in seasonal reviews & assortment building in partnership with marketplace account-focused merchants.
9312519669,,You will balance multiple seasons.
9312519669,,Your insights will contribute to future season plans and adoption by supporting Gender Merchandising Leadership and upstream partnership within Global Merchandising.
9312519669,,You will manage your areas of assortment planning in depth during the seasonal process and gather consumer trends and marketplace insights from in-market seasons.
9312519669,,"Who you will work with You will work closely with fellow merchants and cross-functional teams within global and geo merchandising; Planning, Allocation, and Brand Marketing."
9312519669,,"We also work with finance, operations and the insights/analytics teams; relying on business reporting for your area which includes quantitative and qualitative metrics on sales, inventory and consumer behaviors."
9312519669,,"What you bring Bachelor's degree or higher or equivalent combination of education, experience, or training 4+ years experience in Footwear, Apparel, Equipment, or relevant consumer product merchandising, product creation and/or retail in a vertical, multi-brand or digital environment Strong command of common retail and/or digital metrics such as sell-through, margin, full price realization, weeks of supply, etc."
9312519669,,"Proven ability to translate consumer, sales, trend, and marketplace insights into in-season and long-term breakthrough strategies Preparing seasonal tools to equip your marketplace partners with an understanding of seasonal priorities."
9312519669,,"Experience developing strong working relationships with teammates and cross-functional partners Great teammate and contributor, with an attitude and excitement to learn new things Strong communication skills and comfort navigating a cross-functional matrix with an emphasis on influencing skills Attention to detail, understanding the importance of consistency MYNEXT: Be Empowered to Grow within Nike and Create the Future We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment."
9312519669,,Please contact us to request accommodation.
9312519669,,"NIKE, Inc. est une entreprise en pleine croissance cherchant à intégrer à son équipe des personnes capables de se développer avec elle."
9312519669,,"Nike offre un généreux programme de rémunération globale, un environnement de travail décontracté, une culture variée et inclusive et une atmosphère dynamique propice au développement professionnel."
9312519669,,"Quels que soient le site ou le poste, les employés de Nike partagent tous la même mission stimulante : apporter inspiration et innovation aux athlètes* du monde entier."
9312519669,,"NIKE, Inc. s'engage à embaucher un personnel diversifié."
9312519669,,"Les candidats qualifiés seront considérés sans tenir compte de leur origine, couleur de peau, religion, sexe, nationalité, âge, orientation sexuelle, identité de genre, expression de genre, statut de vétéran ou handicap."
9312519747,"Principal Scientist, Analytical Development Description:  Your Impact  Our talented and collaborative Genetics Medicines team is seeking a highly motivated hands-on analytical leader to join our collaborative team. In this role, you will have the opportunity to drive the selection and development of analytical separations and biophysical techniques while working across organizational boundaries with partners spanning from R&D to QC. You will drive impact by developing or improving the analytical understanding of Poseida’s novel genetic medicines products as you establish new release and characterization methods.  Position Summary  Poseida seeks a seasoned Principal Scientist of Analytical Development to join our Genetic Medicines team. This individual will leverage their strong organizational, communication, and strategic leadership skills to drive the development of analytical separations and biophysical analysis methods. This role will be responsible for the full lifecycle development of release and characterization test methods for Poseida’s advanced therapy modalities, including lipids, pDNA, sgRNA, mRNA, and lipid nanoparticles (LNP).  Responsibilities  These may include but are not limited to:  Lead the development of analytical chemistry and biophysical analytical capabilities for Poseida’s advanced therapeutic products. Establish methods for characterization of process intermediates and final product release for novel gene delivery and editing modalities, including pDNA, mRNA, sgRNA, lipids, LNP, and adeno-associated virus (AAV). Lead method development, transfer, qualification, and validation of QC-friendly product release methods. Support the definition and justification of phase-appropriate release specifications. Represent Analytical Development on cross-functional gene therapy CMC development teams. Perform assessments of contract testing labs (CTL) and lead the transfer of test methods to collaborators and CTLs. Support internal and external Quality Control and Quality Assurance as necessary and participate in the technical assessment of Out of Specification and Non-Conforming investigations. Establish and maintain strong collaborative relationships with internal R&D and Quality Control teams, as well as external third-party testing organizations. Recruit and manage a team of analytical scientists and associates. Author and review regulatory submissions and filings. Requirements:   Requirements, Knowledge, Skills and Abilities  Ph.D. in biochemistry, biophysics, chemistry or other related scientific discipline with 8+ years of industry experience in analytical development for biologics and gene therapies (an equivalent combination of education and experience may be considered). Demonstrated expertise encompassing all stages of the method development lifecycle for clinical and commercial products including method development, optimization, qualification, and validation. Expert knowledge of analytical chemistry and extensive hands-on development experience in chromatography (HPLC/UPLC/2D-LC) and electrophoretic techniques (Gel/CGE/CE,) for complex modalities such as proteins, nucleic acids, lipid, LNP, and/or AAV. Experience working with other biophysical analytical techniques such as LC/MS, SEC-MALS, Spectroscopy, DLS, CryoEM, and AUC. Experience developing characterization and release assays for pDNA, mRNA, sgRNA, LNP, lipids, and/or AAV is strongly preferred. Experience or familiarity with sequencing techniques is desirable, such as Sanger, NGS, and RNAseq. Demonstrates knowledge of cGMP compliance, regulatory agency requirements and ICH compliance. Proven leadership experience with recruiting, managing and developing teams. Ability to work in a fast-moving dynamic small company environment. Outstanding written and oral communication skills are essential. Ability to present thoughts clearly and concisely to a wide variety of stakeholders including senior management. High sense of integrity and professionalism and the ability to work well in a cross-functional team environment. May require travel up to 15%.  Principal Scientist, Analytical Development Salary Range: $144,000 to $180,000 annually  The final pay offered to a successful candidate will be dependent on several factors that may include but are not limited to the type and length of experience within the job, type, and length of experience with the industry, education, geographic location, etc.  Who We Are and What We Do  Based in San Diego, Poseida Therapeutics is a clinical-stage biopharmaceutical company utilizing our unique and proprietary genetic engineering platform technologies to create next-generation cell and gene therapies with the capacity to cure. We are passionate about making an impact on patients’ lives with the development of our CAR-T therapies in various cancers and gene therapies for rare diseases. Our goal is to deliver potential single treatment cures for patients in need. Our portfolio of product candidates is specifically designed to overcome the limitations of current generation cell and gene therapeutics.  At Poseida we put people first. Our team is passionate about improving patients’ lives through innovation. See what our team has to say about our culture:  “My favorite part about Poseida is all the people that I get to work with. Everyone is so passionate about what we’re doing here and there’s so much camaraderie. It feels like one big enthusiastic family.”  “My favorite part about working at Poseida is the amazing culture and working environment. Everybody is friendly, professional, collaborative, and has a remarkable can-do and positive attitude.”  As we advance our compelling pipeline, there are endless opportunities for impact and growth. We encourage you to apply today!  Recruitment Fraud Alert  Alert: Beware of Employment Scams  Poseida Therapeutics, Inc. has received reports of employment-related scams. These scams have appeared in forms of false job advertisements and/or unsolicited contacts via communication/chat platforms, phone, email or text from individual(s) claiming to be or represent Poseida’s Human Resources team. Be advised that Poseida Therapeutics does not extend unsolicited employment offers. Furthermore, Poseida Therapeutics does not request payment information or charge prospective employees with any fees during the recruitment process.  If you would like to pursue employment opportunities with Poseida Therapeutics, Inc., please visit our official careers website https://poseida.com/careers-culture/ or official Poseida Therapeutics LinkedIn page. Job postings that do not link directly to our careers website or official Poseida LinkedIn page are not legitimate and might be fraudulent. You may report fraudulent job advertisements or contacts via our Contact Us page at https://poseida.com/contact-us/ and select the subject “Careers.” If you have been defrauded or suspect identity theft as a result of an employment scam, please contact your local law enforcement agency for guidance.","Principal Scientist, Analytical Development Description: Your Impact Our talented and collaborative Genetics Medicines team is seeking a highly motivated hands-on analytical leader to join our collaborative team."
9312519747,,"In this role, you will have the opportunity to drive the selection and development of analytical separations and biophysical techniques while working across organizational boundaries with partners spanning from R&D to QC."
9312519747,,You will drive impact by developing or improving the analytical understanding of Poseida’s novel genetic medicines products as you establish new release and characterization methods.
9312519747,,Position Summary Poseida seeks a seasoned Principal Scientist of Analytical Development to join our Genetic Medicines team.
9312519747,,"This individual will leverage their strong organizational, communication, and strategic leadership skills to drive the development of analytical separations and biophysical analysis methods."
9312519747,,"This role will be responsible for the full lifecycle development of release and characterization test methods for Poseida’s advanced therapy modalities, including lipids, pDNA, sgRNA, mRNA, and lipid nanoparticles (LNP)."
9312519747,,Responsibilities These may include but are not limited to: Lead the development of analytical chemistry and biophysical analytical capabilities for Poseida’s advanced therapeutic products.
9312519747,,"Establish methods for characterization of process intermediates and final product release for novel gene delivery and editing modalities, including pDNA, mRNA, sgRNA, lipids, LNP, and adeno-associated virus (AAV)."
9312519747,,"Lead method development, transfer, qualification, and validation of QC-friendly product release methods."
9312519747,,Support the definition and justification of phase-appropriate release specifications.
9312519747,,Represent Analytical Development on cross-functional gene therapy CMC development teams.
9312519747,,Perform assessments of contract testing labs (CTL) and lead the transfer of test methods to collaborators and CTLs.
9312519747,,Support internal and external Quality Control and Quality Assurance as necessary and participate in the technical assessment of Out of Specification and Non-Conforming investigations.
9312519747,,"Establish and maintain strong collaborative relationships with internal R&D and Quality Control teams, as well as external third-party testing organizations."
9312519747,,Recruit and manage a team of analytical scientists and associates.
9312519747,,Author and review regulatory submissions and filings.
9312519747,,"Requirements: Requirements, Knowledge, Skills and Abilities Ph.D. in biochemistry, biophysics, chemistry or other related scientific discipline with 8+ years of industry experience in analytical development for biologics and gene therapies (an equivalent combination of education and experience may be considered)."
9312519747,,"Demonstrated expertise encompassing all stages of the method development lifecycle for clinical and commercial products including method development, optimization, qualification, and validation."
9312519747,,"Expert knowledge of analytical chemistry and extensive hands-on development experience in chromatography (HPLC/UPLC/2D-LC) and electrophoretic techniques (Gel/CGE/CE,) for complex modalities such as proteins, nucleic acids, lipid, LNP, and/or AAV."
9312519747,,"Experience working with other biophysical analytical techniques such as LC/MS, SEC-MALS, Spectroscopy, DLS, CryoEM, and AUC."
9312519747,,"Experience developing characterization and release assays for pDNA, mRNA, sgRNA, LNP, lipids, and/or AAV is strongly preferred."
9312519747,,"Experience or familiarity with sequencing techniques is desirable, such as Sanger, NGS, and RNAseq."
9312519747,,"Demonstrates knowledge of cGMP compliance, regulatory agency requirements and ICH compliance."
9312519747,,"Proven leadership experience with recruiting, managing and developing teams."
9312519747,,Ability to work in a fast-moving dynamic small company environment.
9312519747,,Outstanding written and oral communication skills are essential.
9312519747,,Ability to present thoughts clearly and concisely to a wide variety of stakeholders including senior management.
9312519747,,High sense of integrity and professionalism and the ability to work well in a cross-functional team environment.
9312519747,,May require travel up to 15%.
9312519747,,"Principal Scientist, Analytical Development Salary Range: $144,000 to $180,000 annually The final pay offered to a successful candidate will be dependent on several factors that may include but are not limited to the type and length of experience within the job, type, and length of experience with the industry, education, geographic location, etc."
9312519747,,"Who We Are and What We Do Based in San Diego, Poseida Therapeutics is a clinical-stage biopharmaceutical company utilizing our unique and proprietary genetic engineering platform technologies to create next-generation cell and gene therapies with the capacity to cure."
9312519747,,We are passionate about making an impact on patients’ lives with the development of our CAR-T therapies in various cancers and gene therapies for rare diseases.
9312519747,,Our goal is to deliver potential single treatment cures for patients in need.
9312519747,,Our portfolio of product candidates is specifically designed to overcome the limitations of current generation cell and gene therapeutics.
9312519747,,At Poseida we put people first.
9312519747,,Our team is passionate about improving patients’ lives through innovation.
9312519747,,See what our team has to say about our culture: “My favorite part about Poseida is all the people that I get to work with.
9312519747,,Everyone is so passionate about what we’re doing here and there’s so much camaraderie.
9312519747,,It feels like one big enthusiastic family.”
9312519747,,“My favorite part about working at Poseida is the amazing culture and working environment.
9312519747,,"Everybody is friendly, professional, collaborative, and has a remarkable can-do and positive attitude.”"
9312519747,,"As we advance our compelling pipeline, there are endless opportunities for impact and growth."
9312519747,,We encourage you to apply today!
9312519747,,"Recruitment Fraud Alert Alert: Beware of Employment Scams Poseida Therapeutics, Inc. has received reports of employment-related scams."
9312519747,,"These scams have appeared in forms of false job advertisements and/or unsolicited contacts via communication/chat platforms, phone, email or text from individual(s) claiming to be or represent Poseida’s Human Resources team."
9312519747,,Be advised that Poseida Therapeutics does not extend unsolicited employment offers.
9312519747,,"Furthermore, Poseida Therapeutics does not request payment information or charge prospective employees with any fees during the recruitment process."
9312519747,,"If you would like to pursue employment opportunities with Poseida Therapeutics, Inc., please visit our official careers website https://poseida.com/careers-culture/ or official Poseida Therapeutics LinkedIn page."
9312519747,,Job postings that do not link directly to our careers website or official Poseida LinkedIn page are not legitimate and might be fraudulent.
9312519747,,You may report fraudulent job advertisements or contacts via our Contact Us page at https://poseida.com/contact-us/ and select the subject “Careers.”
9312519747,,"If you have been defrauded or suspect identity theft as a result of an employment scam, please contact your local law enforcement agency for guidance."
9312527297,"FP&A Manager Teamwork makes the stream work. Roku is changing how the world watches TV  Roku is the #1 TV streaming platform in the US, and we've set our sights on powering every television in the world. Roku pioneered streaming to the TV. Our mission is to be the TV streaming platform that connects the entire TV ecosystem. We connect consumers to the content they love, enable content publishers to build and monetize large audiences, and provide advertisers unique capabilities to engage consumers.  From your first day at Roku, you'll make a valuable - and valued - contribution. We're a fast-growing public company where no one is a bystander. We offer you the opportunity to delight millions of TV streamers around the world while gaining meaningful experience across a variety of disciplines.  About the role  The FP&A Manager position supports the advertising business by understanding its component parts, conducting detailed analysis, and consolidating advertising financials. You'll gain profound insights into the streaming industry, OTT advertising, financial drivers, and our efforts to enhance predictability in a dynamic environment. Reporting to the Sr. Director of FP&A, Advertising, this role is based in either our New York City or Boston office.  For New York Only - The estimated annual salary for this position is between $140,000 and $148,750 annually. Compensation packages are based on factors unique to each candidate, including but not limited to skill set, certifications, and specific geographical location. This role is eligible for health insurance, equity awards, life insurance, disability benefits, parental leave, wellness benefits, and paid time off.  What you’ll be doing  Consolidation  Support the consolidation of advertising forecasts across various business lines, from revenue to gross profit Collaborate closely with finance team to craft narratives for senior management, connecting results and key metrics for comprehensive performance explanations and forward-looking projections Produce and distribute recurring and ad hoc management reports, ensuring financial reporting accuracy Work cross functionally to develop, track and analyze KPIs across various parts of the advertising business  Systems and Analytics  Drive the adoption of Anaplan into advertising FP&A processes, starting with aggregation and work towards migrating model modules as appropriate Act as the main point of contact with the corporate FP&A team on customizing the advertising Anaplan configuration to meet evolving business needs Assess additional systems and tools to continue driving automation and efficiency within the team’s processes Present findings, recommendations, and new operating models to cross-functional teams Analyze business requirements in design sessions and translate them into efficient applications, often through the development of robust analytical frameworks and spreadsheet models Support users in developing standardized reporting across the advertising business.  We’re excited if you have 6-8 years of FP&A or accounting experience, ideally in a dynamic advertising or media environment Bachelor's degree in finance, engineering, accounting, economics, data analytics, or another quantitatively leaning field Efficiently manage multiple tasks within tight deadlines, with a keen eye for prioritization Proficient in deciphering complex business drivers, delivering high-quality analytics, and communicating effectively Drive change by implementing new reporting solutions in a rapidly evolving environment Provide system expertise and training to enhance team and partner understanding of data flow Develop a comprehensive understanding of data flow within ERP, Planning tools, CRM, and local reporting systems, ensuring alignment Participate in planning tool implementations (e.g., Anaplan) to streamline financial processes Advanced proficiency in Excel (including Power Query and PowerPivot), PowerPoint, and dashboarding tools (e.g., Tableau) Strong familiarity with ERP systems, business information systems (e.g., NetSuite), and cloud-based planning software (e.g., Workday Adaptive Planning or Anaplan) Desirable familiarity with SQL and SSMS (SQL Server Management Studio) #LI-RR1 Benefits  Roku is committed to offering a diverse range of benefits as part of our compensation package to support our employees and their families. Our comprehensive benefits include global access to mental health and financial wellness support and resources. Local benefits include statutory and voluntary benefits which may include healthcare (medical, dental, and vision), life, accident, disability, commuter, and retirement options (401(k)/pension). Our employees can take time off work for vacation and other personal reasons to balance their evolving work and life needs. It's important to note that not every benefit is available in all locations or for every role. For details specific to your location, please consult with your recruiter.  The Roku Culture  Roku is a great place for people who want to work in a fast-paced environment where everyone is focused on the company's success rather than their own. We try to surround ourselves with people who are great at their jobs, who are easy to work with, and who keep their egos in check. We appreciate a sense of humor. We believe a fewer number of very talented folks can do more for less cost than a larger number of less talented teams. We’re independent thinkers with big ideas who act boldly, move fast and accomplish extraordinary things through collaboration and trust. In short, at Roku you'll be part of a company that's changing how the world watches TV.  We have a unique culture that we are proud of. We think of ourselves primarily as problem-solvers, which itself is a two-part idea. We come up with the solution, but the solution isn't real until it is built and delivered to the customer. That penchant for action gives us a pragmatic approach to innovation, one that has served us well since 2002.  To learn more about Roku, our global footprint, and how we've grown, visit https://www.weareroku.com/factsheet.  By providing your information, you acknowledge that you have read our Applicant Privacy Notice and authorize Roku to process your data subject to those terms.",FP&A Manager Teamwork makes the stream work.
9312527297,,"Roku is changing how the world watches TV Roku is the #1 TV streaming platform in the US, and we've set our sights on powering every television in the world."
9312527297,,Roku pioneered streaming to the TV.
9312527297,,Our mission is to be the TV streaming platform that connects the entire TV ecosystem.
